idAnimale,num_positive_diagnoses
-9223372036849918600,1
-9223372036848640647,0
-9223372036848640646,3
-9223372036848018051,1
-9223372036848640642,0
-9223372036848640641,0
-9223372036848018048,0
-9223372036848018047,1
-9223372036848018046,2
-9223372036848018039,2
-9223372036848018038,2
-9223372036848640629,1
-9223372036849132142,1
-9223372036848640620,3
-9223372036848640614,2
-9223372036848640613,2
-9223372036848640609,1
-9223372036848640608,2
-9223372036848640607,3
-9223372036848640606,1
-9223372036848018013,2
-9223372036848640603,0
-9223372036844020314,0
-9223372036848640597,2
-9223372036848640596,1
-9223372036848640594,4
-9223372036849623626,0
-9223372036849623623,1
-9223372036848640579,1
-9223372036847952448,1
-9223372036847952445,2
-9223372036848116284,0
-9223372036848116281,1
-9223372036849623608,1
-9223372036849623607,1
-9223372036848607773,1
-9223372036848607772,3
-9223372036848902665,1
-9223372036847919621,1
-9223372036846248449,1
-9223372036846248446,0
-9223372036845724154,0
-9223372036848116209,2
-9223372036848116208,2
-9223372036845724142,0
-9223372036845724141,0
-9223372036846248425,0
-9223372036834845160,0
-9223372036846248423,1
-9223372036846248422,0
-9223372036848116197,2
-9223372036849721823,1
-9223372036846248405,0
-9223372036846248404,1
-9223372036846248402,0
-9223372036846248398,1
-9223372036845724103,0
-9223372036848607683,2
-9223372036845724092,0
-9223372036846248377,1
-9223372036846248374,0
-9223372036846248369,0
-9223372036848640430,2
-9223372036846248362,1
-9223372036848607657,1
-9223372036845724072,0
-9223372036845724071,0
-9223372036836745638,0
-9223372036848640418,2
-9223372036848640411,0
-9223372036845724056,0
-9223372036848640404,0
-9223372036847952273,2
-9223372036848607633,0
-9223372036847952271,1
-9223372036847952272,2
-9223372036847952270,3
-9223372036847952268,2
-9223372036848640396,1
-9223372036847952269,2
-9223372036848640393,3
-9223372036847952266,3
-9223372036847952267,2
-9223372036848640390,1
-9223372036848640389,1
-9223372036848640388,1
-9223372036830519684,0
-9223372036849623422,1
-9223372036848640374,2
-9223372036848116079,2
-9223372036848640353,4
-9223372036848640344,3
-9223372036845723991,0
-9223372036849099084,2
-9223372036848640326,1
-9223372036848640325,1
-9223372036848640315,1
-9223372036848640306,1
-9223372036849131823,3
-9223372036848640303,1
-9223372036848640299,1
-9223372036848640297,1
-9223372036848640291,1
-9223372036848640289,0
-9223372036848640288,3
-9223372036848640285,1
-9223372036845723933,0
-9223372036848640277,1
-9223372036848640276,2
-9223372036848640274,1
-9223372036834713872,0
-9223372036848640271,1
-9223372036848640270,3
-9223372036848640263,2
-9223372036848640260,4
-9223372036848607488,3
-9223372036848640255,2
-9223372036848640253,1
-9223372036848640250,3
-9223372036845723898,0
-9223372036848640248,4
-9223372036848640244,3
-9223372036849131764,3
-9223372036848115954,0
-9223372036836745457,0
-9223372036848640240,1
-9223372036849131745,2
-9223372036849098956,1
-9223372036848640194,1
-9223372036847984830,1
-9223372036845723830,0
-9223372036849131692,5
-9223372036847984807,1
-9223372036847984806,1
-9223372036848115877,0
-9223372036847984800,1
-9223372036847952031,2
-9223372036847984799,1
-9223372036847952032,0
-9223372036846215309,0
-9223372036847984779,1
-9223372036848574590,1
-9223372036848115830,0
-9223372036847951982,0
-9223372036847951981,0
-9223372036832780398,0
-9223372036847984746,0
-9223372036847984745,1
-9223372036847951976,1
-9223372036847984743,1
-9223372036847951974,1
-9223372036847951975,1
-9223372036847984740,0
-9223372036847951977,1
-9223372036834025570,0
-9223372036849131617,1
-9223372036848640096,1
-9223372036848640095,1
-9223372036847951966,1
-9223372036847951964,1
-9223372036848607323,1
-9223372036848607322,1
-9223372036847951963,1
-9223372036847951959,0
-9223372036847951954,2
-9223372036847951953,2
-9223372036828880975,0
-9223372036847951950,0
-9223372036847984717,2
-9223372036847951948,0
-9223372036847984713,1
-9223372036847951945,0
-9223372036847951944,0
-9223372036847984708,0
-9223372036847984705,0
-9223372036847951936,1
-9223372036849098815,0
-9223372036848640060,0
-9223372036847984699,1
-9223372036848640058,2
-9223372036848607289,0
-9223372036847984696,1
-9223372036847984695,1
-9223372036847951924,0
-9223372036847951921,1
-9223372036846215213,0
-9223372036847951916,1
-9223372036847984683,2
-9223372036849131562,1
-9223372036847951915,1
-9223372036847984680,1
-9223372036847984679,2
-9223372036847984682,1
-9223372036847984677,2
-9223372036847984676,2
-9223372036836745259,0
-9223372036847984673,0
-9223372036845068319,0
-9223372036846215198,0
-9223372036847951901,1
-9223372036847951900,1
-9223372036847951899,1
-9223372036848607257,1
-9223372036847951896,0
-9223372036848607243,1
-9223372036848607242,0
-9223372036833075179,0
-9223372036846936040,1
-9223372036846215144,0
-9223372036847984597,0
-9223372036844052431,0
-9223372036848639920,1
-9223372036848639916,0
-9223372036848639914,3
-9223372036844972254,0
-9223372036848639912,2
-9223372036848639905,2
-9223372036848639902,2
-9223372036847951773,1
-9223372036848639891,1
-9223372036848639890,1
-9223372036849098636,1
-9223372036848117969,0
-9223372036848574308,1
-9223372036847984482,0
-9223372036845723485,0
-9223372036849131347,1
-9223372036848639814,2
-9223372036847951685,1
-9223372036847984434,0
-9223372036848639792,2
-9223372036844294881,0
-9223372036847525636,0
-9223372036847525635,0
-9223372036848639744,3
-9223372036848639742,3
-9223372036848639739,2
-9223372036849131259,7
-9223372036846247674,0
-9223372036849131255,1
-9223372036836744909,0
-9223372036849131207,2
-9223372036848115390,1
-9223372036846018228,0
-9223372036846116523,0
-9223372036848115369,1
-9223372036846476967,1
-9223372036846116512,0
-9223372036845231757,0
-9223372036848639595,1
-9223372036848639577,1
-9223372036848639575,2
-9223372036844969559,0
-9223372036848639566,1
-9223372036830879294,0
-9223372036846607902,1
-9223372036844969469,0
-9223372036848115157,0
-9223372036846476744,0
-9223372036846476743,0
-9223372036846116238,1
-9223372036846116236,1
-9223372036846116231,0
-9223372036848639327,0
-9223372036848639325,1
-9223372036848639324,1
-9223372036848639321,1
-9223372036849130837,3
-9223372036848639316,1
-9223372036848639315,2
-9223372036846116181,0
-9223372036848639313,3
-9223372036848639310,0
-9223372036848639308,2
-9223372036848639307,1
-9223372036848639306,2
-9223372036846607689,0
-9223372036848639303,1
-9223372036848639302,2
-9223372036848639301,1
-9223372036848639299,2
-9223372036848639293,0
-9223372036848639291,3
-9223372036848639288,1
-9223372036848639285,1
-9223372036848639258,1
-9223372036848639257,2
-9223372036848639251,1
-9223372036848147731,1
-9223372036848147730,1
-9223372036848612829,0
-9223372036848639233,0
-9223372036848639230,3
-9223372036844674301,0
-9223372036848114936,0
-9223372036848639221,1
-9223372036844674292,0
-9223372036848639219,2
-9223372036848639217,0
-9223372036848114927,2
-9223372036848114926,1
-9223372036848114925,1
-9223372036848114924,2
-9223372036848639194,2
-9223372036848639175,1
-9223372036848573636,0
-9223372036848573635,1
-9223372036845427872,0
-9223372036848639122,1
-9223372036848639121,1
-9223372036844346513,0
-9223372036846017671,0
-9223372036848639109,2
-9223372036848114821,0
-9223372036848114820,0
-9223372036848639085,0
-9223372036849884268,1
-9223372036848639083,2
-9223372036847328356,0
-9223372036847328355,0
-9223372036848639074,1
-9223372036847328352,0
-9223372036848639069,4
-9223372036848639003,2
-9223372036844411929,0
-9223372036849327125,0
-9223372036849327124,0
-9223372036848638992,1
-9223372036844542969,0
-9223372036848114677,1
-9223372036844411880,0
-9223372036848638931,4
-9223372036845427665,0
-9223372036847918025,1
-9223372036845427656,0
-9223372036847918020,1
-9223372036849097666,4
-9223372036849785792,1
-9223372036847918016,1
-9223372036847918013,4
-9223372036849392570,2
-9223372036847918006,0
-9223372036844542899,0
-9223372036848638895,1
-9223372036847917999,1
-9223372036844411822,0
-9223372036847917995,0
-9223372036847917994,0
-9223372036848638883,2
-9223372036847917978,0
-9223372036847917970,1
-9223372036847917968,0
-9223372036847917966,0
-9223372036844542857,0
-9223372036844542853,0
-9223372036847328130,0
-9223372036846476157,0
-9223372036845909897,0
-9223372036848638833,2
-9223372036844542832,0
-9223372036850441053,1
-9223372036847950684,0
-9223372036844542808,0
-9223372036835728206,0
-9223372036835728204,0
-9223372036847950653,1
-9223372036847950652,1
-9223372036847950651,1
-9223372036810922807,0
-9223372036847950639,1
-9223372036844542767,0
-9223372036844608301,0
-9223372036847950635,2
-9223372036847950634,2
-9223372036847950633,2
-9223372036847950630,2
-9223372036848638754,3
-9223372036848638753,0
-9223372036848638751,1
-9223372036847950622,2
-9223372036847950621,2
-9223372036848638747,0
-9223372036847950613,1
-9223372036848638738,2
-9223372036848638737,4
-9223372036848638736,0
-9223372036848638734,1
-9223372036847950604,1
-9223372036847950601,0
-9223372036847950600,0
-9223372036848638727,2
-9223372036848638726,3
-9223372036847950599,0
-9223372036848638725,0
-9223372036847950595,1
-9223372036847950594,1
-9223372036848638721,0
-9223372036847950593,1
-9223372036847950591,2
-9223372036848638718,1
-9223372036847950590,2
-9223372036848638716,2
-9223372036847950587,0
-9223372036848638713,3
-9223372036848638712,3
-9223372036847950585,1
-9223372036848638706,3
-9223372036848638705,3
-9223372036847950576,0
-9223372036847950575,0
-9223372036847950574,1
-9223372036845427437,0
-9223372036847950572,0
-9223372036811021034,0
-9223372036845427433,0
-9223372036848638696,2
-9223372036849490664,2
-9223372036848638693,2
-9223372036848638692,2
-9223372036848638691,4
-9223372036848638690,2
-9223372036847950561,0
-9223372036848638688,2
-9223372036845427423,0
-9223372036836199142,0
-9223372036848638685,2
-9223372036848638683,1
-9223372036847950552,0
-9223372036848638679,1
-9223372036848638678,0
-9223372036847950547,1
-9223372036848638672,0
-9223372036848638670,2
-9223372036848114373,1
-9223372036848114372,2
-9223372036847950531,3
-9223372036847950528,1
-9223372036849883839,2
-9223372036847950527,2
-9223372036848638653,0
-9223372036849883835,3
-9223372036848638646,1
-9223372036847950516,0
-9223372036847950515,1
-9223372036847950514,1
-9223372036847950513,3
-9223372036845591196,0
-9223372036845427355,0
-9223372036850244244,2
-9223372036849130116,2
-9223372036848638578,1
-9223372036848114279,1
-9223372036844149345,0
-9223372036849130079,1
-9223372036847753822,1
-9223372036847557200,0
-9223372036844411471,0
-9223372036844411464,0
-9223372036844411463,0
-9223372036844411461,0
-9223372036844411460,0
-9223372036844411441,0
-9223372036848114212,2
-9223372036844411427,0
-9223372036848114210,2
-9223372036848114209,3
-9223372036848114208,2
-9223372036848114207,4
-9223372036848114206,3
-9223372036848114205,2
-9223372036847557150,1
-9223372036847557151,1
-9223372036835727903,0
-9223372036844149253,0
-9223372036849228291,0
-9223372036848605695,1
-9223372036845099504,0
-9223372036845984234,0
-9223372036844542439,0
-9223372036848114113,0
-9223372036844411321,0
-9223372036844542367,0
-9223372036847327625,1
-9223372036845590918,0
-9223372036844411260,0
-9223372036848638330,2
-9223372036845099386,0
-9223372036848605549,1
-9223372036849326432,1
-9223372036849326431,1
-9223372036844542303,0
-9223372036844542276,0
-9223372036844411190,0
-9223372036844542261,0
-9223372036844476725,0
-9223372036848638258,2
-9223372036848638248,1
-9223372036844149023,0
-9223372036844542227,0
-9223372036845099267,0
-9223372036844411129,0
-9223372036844902646,0
-9223372036844542197,0
-9223372036848638194,0
-9223372036848638190,2
-9223372036848638189,1
-9223372036848638188,1
-9223372036848638187,0
-9223372036848638182,1
-9223372036844148958,0
-9223372036848638166,1
-9223372036844411092,0
-9223372036844705999,0
-9223372036844411087,0
-9223372036844542153,0
-9223372036848638145,4
-9223372036848638143,0
-9223372036845983925,0
-9223372036845983924,0
-9223372036844411056,0
-9223372036848113827,0
-9223372036848113803,0
-9223372036844738674,0
-9223372036845983824,0
-9223372036848015433,1
-9223372036848638006,3
-9223372036835727396,0
-9223372036848637987,2
-9223372036848605210,1
-9223372036848637962,3
-9223372036844148745,0
-9223372036848637959,1
-9223372036844148742,0
-9223372036844738566,0
-9223372036848637956,2
-9223372036848015360,1
-9223372036848015359,2
-9223372036848015358,0
-9223372036845852667,0
-9223372036848637946,2
-9223372036848015353,1
-9223372036848015350,1
-9223372036848015349,4
-9223372036848015348,1
-9223372036848015347,0
-9223372036848015346,1
-9223372036848015342,0
-9223372036845852652,0
-9223372036844148715,0
-9223372036848015337,1
-9223372036848015336,1
-9223372036848015320,2
-9223372036848605136,1
-9223372036844738508,0
-9223372036845983679,0
-9223372036849555388,0
-9223372036848637881,0
-9223372036844410808,0
-9223372036848637874,3
-9223372036848637870,1
-9223372036845492139,0
-9223372036848015268,2
-9223372036848637857,0
-9223372036848015265,2
-9223372036848015261,0
-9223372036848015259,2
-9223372036848637850,0
-9223372036844738459,0
-9223372036848015256,2
-9223372036848015255,2
-9223372036848015254,0
-9223372036848015253,0
-9223372036845983640,0
-9223372036848637840,0
-9223372036848637838,2
-9223372036848637837,2
-9223372036846114702,0
-9223372036848637833,1
-9223372036848637826,3
-9223372036848637825,1
-9223372036849293184,2
-9223372036848637824,2
-9223372036848637820,1
-9223372036848637818,1
-9223372036848637816,2
-9223372036848637811,1
-9223372036848637808,2
-9223372036848637807,1
-9223372036848637806,1
-9223372036848113516,2
-9223372036808464234,0
-9223372036848637799,0
-9223372036848637797,1
-9223372036848637796,1
-9223372036848637793,1
-9223372036848637791,1
-9223372036848637785,1
-9223372036848637784,1
-9223372036848637781,2
-9223372036848637779,2
-9223372036848015185,2
-9223372036848637776,1
-9223372036848637775,1
-9223372036848637773,2
-9223372036848637771,1
-9223372036848637768,3
-9223372036833466183,0
-9223372036845852486,0
-9223372036848637765,0
-9223372036833466181,0
-9223372036833466182,0
-9223372036833466184,0
-9223372036845983549,0
-9223372036849096491,2
-9223372036832384801,0
-9223372036844738335,0
-9223372036848015134,0
-9223372036848015126,2
-9223372036846606090,1
-9223372036850079467,3
-9223372036849096421,0
-9223372036849325792,1
-9223372036848113372,0
-9223372036848113371,1
-9223372036849194708,1
-9223372036844279483,0
-9223372036848637603,1
-9223372036848015000,0
-9223372036845393558,0
-9223372036850079379,0
-9223372036845393553,0
-9223372036850079375,2
-9223372036844541580,0
-9223372036850079371,1
-9223372036850079368,3
-9223372036845033094,0
-9223372036850079364,1
-9223372036844738180,0
-9223372036849751679,3
-9223372036845393526,0
-9223372036845622893,0
-9223372036848113259,2
-9223372036845393513,0
-9223372036845393495,0
-9223372036848113235,0
-9223372036849129039,1
-9223372036844738103,0
-9223372036844738100,0
-9223372036844017195,0
-9223372036845393450,0
-9223372036845393414,0
-9223372036845393413,0
-9223372036845622780,0
-9223372036845622779,0
-9223372036848604663,3
-9223372036848604661,1
-9223372036848637421,1
-9223372036845852138,0
-9223372036847785448,4
-9223372036848604644,2
-9223372036844017123,0
-9223372036849128919,3
-9223372036848637391,1
-9223372036845393353,0
-9223372036844836292,0
-9223372036848637372,3
-9223372036848637369,2
-9223372036845393312,0
-9223372036848637340,3
-9223372036848637339,2
-9223372036845491589,0
-9223372036845393274,0
-9223372036845393273,0
-9223372036846278005,2
-9223372036845753711,0
-9223372036849096046,1
-9223372036848637274,1
-9223372036848637273,4
-9223372036848637258,1
-9223372036848604488,0
-9223372036844836165,0
-9223372036844442948,0
-9223372036833301827,0
-9223372036848637248,2
-9223372036848637242,1
-9223372036844836141,0
-9223372036845393196,0
-9223372036847883560,1
-9223372036849128742,3
-9223372036848637211,1
-9223372036848637210,1
-9223372036848637209,1
-9223372036848637208,1
-9223372036845131030,0
-9223372036845622542,0
-9223372036848637197,2
-9223372036848637195,3
-9223372036848637192,3
-9223372036845622536,0
-9223372036847949039,2
-9223372036849128662,2
-9223372036845393099,0
-9223372036845622443,0
-9223372036847883426,1
-9223372036847883425,1
-9223372036847883424,0
-9223372036845622432,0
-9223372036844737695,0
-9223372036846933141,0
-9223372036845491339,0
-9223372036844737675,0
-9223372036845622405,0
-9223372036847981699,1
-9223372036847981696,1
-9223372036849128573,1
-9223372036845622397,0
-9223372036844737661,0
-9223372036845393018,0
-9223372036847981675,1
-9223372036848604265,1
-9223372036847981673,1
-9223372036844737639,0
-9223372036847981665,0
-9223372036847981663,2
-9223372036846489184,0
-9223372036847981659,2
-9223372036844737626,0
-9223372036849095769,0
-9223372036847981656,1
-9223372036847981655,1
-9223372036848112727,1
-9223372036844737625,0
-9223372036848112722,1
-9223372036848112721,1
-9223372036845491278,0
-9223372036844213322,0
-9223372036844835909,0
-9223372036847981632,0
-9223372036834939963,0
-9223372036830647354,0
-9223372036847981625,2
-9223372036847981621,2
-9223372036845720627,0
-9223372036845491242,0
-9223372036845491240,0
-9223372036845622307,0
-9223372036846933014,1
-9223372036844737551,0
-9223372036849095674,4
-9223372036845458425,0
-9223372036845491192,0
-9223372036849259511,2
-9223372036844835816,0
-9223372036845491175,0
-9223372036844835812,0
-9223372036844835808,0
-9223372036844835807,0
-9223372036848636894,1
-9223372036849095636,1
-9223372036848636865,1
-9223372036847981493,0
-9223372036844835763,0
-9223372036844082097,0
-9223372036844049321,0
-9223372036848636821,2
-9223372036848636819,5
-9223372036848636815,1
-9223372036832449421,0
-9223372036848636812,1
-9223372036848636806,3
-9223372036848636800,2
-9223372036848636794,1
-9223372036849423223,1
-9223372036847981422,1
-9223372036845491048,0
-9223372036848636731,1
-9223372036849226554,1
-9223372036848636730,1
-9223372036849128248,1
-9223372036845622069,0
-9223372036845490983,0
-9223372036845490982,0
-9223372036848636694,2
-9223372036848636693,1
-9223372036848636692,6
-9223372036848636688,1
-9223372036848636687,1
-9223372036848636681,3
-9223372036848636680,0
-9223372036848636677,4
-9223372036848636676,1
-9223372036849357572,0
-9223372036849357567,1
-9223372036849357566,1
-9223372036847948541,1
-9223372036847948540,2
-9223372036848636667,1
-9223372036847948539,1
-9223372036847948538,2
-9223372036848636664,1
-9223372036848636663,2
-9223372036848636662,2
-9223372036847948536,1
-9223372036848636660,2
-9223372036848636659,1
-9223372036848636658,3
-9223372036847948530,2
-9223372036847948532,2
-9223372036849357556,1
-9223372036848636652,1
-9223372036847948523,1
-9223372036848636649,2
-9223372036847325913,0
-9223372036847948499,1
-9223372036847948489,1
-9223372036847948487,1
-9223372036847948484,0
-9223372036847948471,0
-9223372036847948470,1
-9223372036847948469,0
-9223372036847948466,1
-9223372036847948464,1
-9223372036847948463,2
-9223372036845392558,0
-9223372036847948459,1
-9223372036847948457,1
-9223372036847948455,1
-9223372036847948453,1
-9223372036847948452,1
-9223372036847948451,1
-9223372036845621922,0
-9223372036849095324,1
-9223372036845490835,0
-9223372036847948435,0
-9223372036847948426,0
-9223372036847948425,0
-9223372036847948416,0
-9223372036848636542,2
-9223372036848636541,3
-9223372036848636538,1
-9223372036848636536,1
-9223372036848636532,0
-9223372036848636531,2
-9223372036848636528,3
-9223372036848636526,1
-9223372036848636522,4
-9223372036848636521,4
-9223372036848636514,0
-9223372036848636513,3
-9223372036848636510,1
-9223372036848636509,1
-9223372036848636508,1
-9223372036848636498,4
-9223372036848636494,0
-9223372036848636493,1
-9223372036847948366,1
-9223372036849422921,0
-9223372036847358526,0
-9223372036848636477,1
-9223372036844835387,0
-9223372036848636473,3
-9223372036845621814,0
-9223372036847915568,1
-9223372036847915566,1
-9223372036847915565,1
-9223372036833333804,0
-9223372036848636458,1
-9223372036849553962,1
-9223372036848636455,2
-9223372036845490725,0
-9223372036849095193,1
-9223372036845490712,0
-9223372036845490710,0
-9223372036847915537,0
-9223372036847915535,0
-9223372036849062413,1
-9223372036849062412,2
-9223372036847915531,1
-9223372036846113289,1
-9223372036847915528,1
-9223372036846113288,1
-9223372036849553923,1
-9223372036844737021,0
-9223372036845621756,0
-9223372036849127924,3
-9223372036844311015,0
-9223372036845621733,0
-9223372036845490653,0
-9223372036845490652,0
-9223372036845392348,0
-9223372036849095110,1
-9223372036848112064,1
-9223372036848636346,1
-9223372036847915447,0
-9223372036847915446,1
-9223372036848636337,3
-9223372036848636334,0
-9223372036848636333,0
-9223372036844638637,0
-9223372036848636328,3
-9223372036848636326,3
-9223372036848636323,2
-9223372036844638624,0
-9223372036847915423,1
-9223372036847915424,0
-9223372036847915421,0
-9223372036849095068,1
-9223372036844638616,0
-9223372036847915413,1
-9223372036845490580,0
-9223372036848636302,3
-9223372036847915406,1
-9223372036847915405,0
-9223372036847915403,1
-9223372036848603502,2
-9223372036848603500,3
-9223372036846342489,0
-9223372036849455448,1
-9223372036849455447,2
-9223372036849455443,1
-9223372036849455441,2
-9223372036849455440,1
-9223372036849455439,1
-9223372036849455437,2
-9223372036849455436,1
-9223372036849455433,2
-9223372036849455432,2
-9223372036849455431,1
-9223372036849455429,2
-9223372036849455427,1
-9223372036848111937,2
-9223372036849455424,1
-9223372036849455422,2
-9223372036848636220,3
-9223372036848636192,4
-9223372036848636190,1
-9223372036844638489,0
-9223372036848636180,1
-9223372036845883667,0
-9223372036848636177,1
-9223372036848636176,1
-9223372036844245262,0
-9223372036848636173,0
-9223372036848636168,1
-9223372036848636166,4
-9223372036848636165,2
-9223372036850176261,1
-9223372036848636163,1
-9223372036848636161,2
-9223372036848636160,0
-9223372036848636159,6
-9223372036848636157,1
-9223372036848636156,1
-9223372036850176249,3
-9223372036848636152,0
-9223372036846604535,1
-9223372036848636150,4
-9223372036850176237,0
-9223372036850176230,3
-9223372036845719765,0
-9223372036850176209,1
-9223372036850176197,1
-9223372036849094849,1
-9223372036850176185,1
-9223372036850176175,2
-9223372036850176168,1
-9223372036850176160,3
-9223372036850176152,3
-9223372036848570515,1
-9223372036850176144,2
-9223372036848570508,2
-9223372036848570507,2
-9223372036830449803,0
-9223372036830449800,0
-9223372036850176133,2
-9223372036850176123,3
-9223372036844048496,0
-9223372036844048487,0
-9223372036848603233,3
-9223372036849127520,3
-9223372036848603232,2
-9223372036848603230,2
-9223372036848635993,1
-9223372036844638295,0
-9223372036844638294,0
-9223372036848635986,4
-9223372036848635982,1
-9223372036847587405,1
-9223372036847587406,1
-9223372036844638284,0
-9223372036848635970,2
-9223372036842213441,1
-9223372036848635968,1
-9223372036848635963,1
-9223372036848635957,1
-9223372036848635956,1
-9223372036848635954,2
-9223372036848635952,4
-9223372036848635950,3
-9223372036848635948,3
-9223372036848635945,3
-9223372036848635940,3
-9223372036848013304,1
-9223372036848013300,0
-9223372036848013298,0
-9223372036848013283,1
-9223372036845424608,0
-9223372036848013274,2
-9223372036848013273,1
-9223372036848013270,1
-9223372036848013264,0
-9223372036848013263,0
-9223372036848013262,0
-9223372036848013261,1
-9223372036848013259,0
-9223372036845621195,0
-9223372036850536389,1
-9223372036849422277,1
-9223372036850536380,3
-9223372036845424571,0
-9223372036847947702,0
-9223372036848111502,1
-9223372036848111501,2
-9223372036848111498,0
-9223372036848111497,1
-9223372036848111495,1
-9223372036844638012,0
-9223372036849127214,5
-9223372036848635656,1
-9223372036844637959,0
-9223372036850536197,2
-9223372036832513793,0
-9223372036846210814,1
-9223372036850536188,2
-9223372036848635630,0
-9223372036847947460,1
-9223372036847947459,1
-9223372036847947446,0
-9223372036847947445,1
-9223372036847947439,1
-9223372036844637868,0
-9223372036847947423,0
-9223372036847947417,1
-9223372036847947411,1
-9223372036848602769,0
-9223372036847947408,1
-9223372036847947407,0
-9223372036847947404,1
-9223372036847947403,2
-9223372036847947398,0
-9223372036847947395,0
-9223372036847947394,1
-9223372036849356394,1
-9223372036849127014,2
-9223372036847947365,1
-9223372036848635448,1
-9223372036848635447,4
-9223372036848635446,0
-9223372036848635444,1
-9223372036848635443,1
-9223372036848635442,1
-9223372036849126961,1
-9223372036848635439,1
-9223372036848635438,5
-9223372036844244527,0
-9223372036848635436,1
-9223372036848635435,2
-9223372036848635432,1
-9223372036848635431,1
-9223372036848635430,1
-9223372036829859367,0
-9223372036848635418,1
-9223372036848635417,2
-9223372036848635414,1
-9223372036848635413,0
-9223372036848635412,3
-9223372036848635410,4
-9223372036848635409,1
-9223372036848635406,3
-9223372036844244494,0
-9223372036849126914,3
-9223372036848406010,2
-9223372036848635364,0
-9223372036844244444,0
-9223372036848635354,2
-9223372036847914448,0
-9223372036849389001,0
-9223372036845587902,0
-9223372036848635311,1
-9223372036845292955,0
-9223372036845292954,0
-9223372036844506501,0
-9223372036844244352,0
-9223372036844244351,0
-9223372036844506491,0
-9223372036844506490,0
-9223372036834315638,0
-9223372036848635250,0
-9223372036848635249,0
-9223372036848635248,4
-9223372036848635247,0
-9223372036848635246,2
-9223372036846603629,0
-9223372036848635244,1
-9223372036848635243,2
-9223372036848635242,2
-9223372036847979883,1
-9223372036848635239,4
-9223372036849093991,1
-9223372036832775525,0
-9223372036848635236,2
-9223372036849126756,2
-9223372036848635234,4
-9223372036848635225,1
-9223372036847979864,1
-9223372036847979865,0
-9223372036847979859,1
-9223372036847979857,2
-9223372036848635214,4
-9223372036847979853,1
-9223372036848635212,1
-9223372036848635211,2
-9223372036848635207,2
-9223372036848635206,1
-9223372036847979845,1
-9223372036849421634,2
-9223372036848635201,1
-9223372036848635200,2
-9223372036848635199,1
-9223372036845292864,0
-9223372036848635195,0
-9223372036848635189,1
-9223372036847979829,1
-9223372036846079283,0
-9223372036846079278,0
-9223372036846079276,0
-9223372036848635174,0
-9223372036835724581,1
-9223372036847979804,1
-9223372036848635156,1
-9223372036848635146,2
-9223372036848635142,0
-9223372036844506373,0
-9223372036844932332,0
-9223372036844506345,0
-9223372036847357160,0
-9223372036844506330,0
-9223372036844506322,0
-9223372036848635080,1
-9223372036844506306,0
-9223372036848143525,1
-9223372036848635010,4
-9223372036844932222,0
-9223372036846079083,0
-9223372036844932182,0
-9223372036835658817,0
-9223372036845390897,0
-9223372036844506160,0
-9223372036845227055,0
-9223372036848634896,1
-9223372036848634893,0
-9223372036848634892,1
-9223372036848634886,2
-9223372036848634883,4
-9223372036848634882,1
-9223372036847979498,1
-9223372036845423591,0
-9223372036848634849,3
-9223372036848634845,3
-9223372036845980634,0
-9223372036846144470,0
-9223372036850535356,2
-9223372036847954145,1
-9223372036847954143,1
-9223372036848123478,0
-9223372036848611945,0
-9223372036845194154,0
-9223372036834642854,0
-9223372036846078885,0
-9223372036848123474,0
-9223372036849126293,1
-9223372036849453948,1
-9223372036846144378,1
-9223372036835658600,0
-9223372036846144350,0
-9223372036844538708,0
-9223372036849355601,2
-9223372036848634704,2
-9223372036850568015,1
-9223372036846144316,0
-9223372036845194031,0
-9223372036846144300,1
-9223372036848634663,0
-9223372036847946532,1
-9223372036848634647,1
-9223372036850567958,3
-9223372036848634646,2
-9223372036848634642,1
-9223372036848634641,0
-9223372036848634640,0
-9223372036848634639,2
-9223372036850567947,2
-9223372036848634634,1
-9223372036847389450,0
-9223372036845193992,0
-9223372036848634626,3
-9223372036844735228,0
-9223372036848634619,2
-9223372036848634618,2
-9223372036848634613,1
-9223372036848634611,2
-9223372036848634610,2
-9223372036848634608,0
-9223372036848634607,1
-9223372036848634601,0
-9223372036848634598,1
-9223372036846144226,0
-9223372036830644962,0
-9223372036848634592,2
-9223372036848634590,0
-9223372036848634587,1
-9223372036848634578,0
-9223372036846144208,0
-9223372036846144201,0
-9223372036834970302,1
-9223372036846144175,0
-9223372036848634542,0
-9223372036845750952,0
-9223372036848634532,2
-9223372036845193880,0
-9223372036849126034,1
-9223372036846144142,1
-9223372036848634505,1
-9223372036848634504,1
-9223372036846144130,0
-9223372036846144129,0
-9223372036846144128,0
-9223372036848634485,1
-9223372036835658354,0
-9223372036848634457,2
-9223372036848634455,0
-9223372036848634452,1
-9223372036847946316,0
-9223372036848634444,0
-9223372036848634443,1
-9223372036848634441,2
-9223372036848634442,3
-9223372036847946312,2
-9223372036847946313,1
-9223372036847946308,1
-9223372036848634435,4
-9223372036847946299,0
-9223372036847946298,0
-9223372036848634424,1
-9223372036848634423,2
-9223372036848634422,1
-9223372036848634420,4
-9223372036847946289,1
-9223372036848634413,2
-9223372036847946284,0
-9223372036848634411,1
-9223372036847946283,1
-9223372036848634409,1
-9223372036848634408,2
-9223372036847553063,1
-9223372036847553065,1
-9223372036847946280,1
-9223372036848634404,0
-9223372036844931622,0
-9223372036844931624,0
-9223372036844931626,0
